ip,prefix24,oblast,power_availability,normal_availability,itdk_202408_T,own_traceroute_intermediate,first_seen,last_seen,intermediate_observation_n,terminal_non_target_observation_n,target_address_observation_n,hop_position_min,hop_position_max,frozen_own_traceroute_intermediate,rebuilt_own_traceroute_intermediate,caida_itdk_202408_transit,difference_reason
62.64.66.237,62.64.66.0,Lviv Oblast,0.0,0.0,0,1,2024-08-29 02:33:06.000000,2024-12-30 10:33:08.000000,0,43,43,7.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.245,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-06-25 01:33:06.000000,2025-01-08 21:33:09.000000,0,57,67,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.253,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-06-23 09:33:05.000000,2025-01-09 11:33:09.000000,0,53,72,7.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.33,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-09-02 00:33:05.000000,2024-11-27 15:33:08.000000,0,4,28,9.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.69,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-06-22 13:36:43.000000,2024-12-30 04:33:08.000000,0,54,56,7.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.89,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-06-22 23:33:06.000000,2025-01-09 02:33:12.000000,0,74,73,6.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.9,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-06-22 18:36:56.000000,2025-01-06 00:33:08.000000,0,62,58,7.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.93,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-06-25 02:33:07.000000,2025-01-09 00:33:12.000000,0,61,88,6.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.66.97,62.64.66.0,Lviv Oblast,1.0,1.0,0,1,2024-06-23 11:33:06.000000,2025-01-08 11:33:11.000000,0,69,65,7.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.67.13,62.64.67.0,Lviv Oblast,1.0,1.0,0,1,2024-06-22 17:37:16.000000,2025-01-09 12:33:08.000000,0,78,68,6.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.67.37,62.64.67.0,Lviv Oblast,1.0,1.0,0,1,2024-06-22 14:37:06.000000,2025-01-07 08:33:10.000000,0,64,75,6.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.67.49,62.64.67.0,Lviv Oblast,1.0,1.0,0,1,2024-06-24 04:33:05.000000,2025-01-08 01:33:13.000000,0,78,52,6.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.101,62.64.69.0,Lviv Oblast,0.0,0.7916666666666666,0,1,2024-08-05 07:33:05.000000,2024-08-21 07:33:06.000000,0,4,6,9.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.113,62.64.69.0,Lviv Oblast,1.0,1.0,0,1,2024-07-02 10:33:06.000000,2025-01-09 04:33:10.000000,0,61,58,6.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.124,62.64.69.0,Lviv Oblast,0.0,0.0,0,1,2024-06-26 02:33:06.000000,2024-12-09 06:33:13.000000,0,12,14,9.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.13,62.64.69.0,Lviv Oblast,1.0,1.0,0,1,2024-06-23 21:33:06.000000,2025-01-07 21:33:08.000000,0,73,68,6.0,9.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.153,62.64.69.0,Lviv Oblast,1.0,1.0,0,1,2024-06-23 07:33:05.000000,2025-01-09 13:33:07.000000,0,58,68,7.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.193,62.64.69.0,Lviv Oblast,0.8333333333333334,1.0,0,1,2024-06-22 09:36:56.000000,2025-01-04 14:33:08.000000,0,54,77,6.0,19.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.201,62.64.69.0,Volyn Oblast,0.0,0.32951070336391436,0,1,2024-08-07 17:33:06.000000,2024-08-12 15:33:04.000000,0,4,1,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.221,62.64.69.0,Lviv Oblast,1.0,0.9583333333333334,1,1,2024-06-22 17:37:16.000000,2025-01-09 13:33:07.000000,0,87,85,6.0,17.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.225,62.64.69.0,Lviv Oblast,0.8333333333333334,1.0,0,1,2024-06-22 08:36:39.000000,2025-01-09 14:33:08.000000,0,51,58,6.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.33,62.64.69.0,Lviv Oblast,1.0,1.0,1,1,2024-06-24 15:33:06.000000,2025-01-03 07:33:08.000000,0,69,76,6.0,9.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.37,62.64.69.0,Lviv Oblast,1.0,1.0,1,1,2024-06-23 04:33:06.000000,2025-01-08 17:33:09.000000,0,82,63,7.0,8.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.45,62.64.69.0,Lviv Oblast,1.0,1.0,0,1,2024-06-23 05:33:06.000000,2025-01-05 19:33:07.000000,0,61,74,7.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.61,62.64.69.0,Lviv Oblast,1.0,1.0,0,1,2024-06-22 19:37:00.000000,2025-01-08 10:33:11.000000,0,68,76,7.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.65,62.64.69.0,Lviv Oblast,1.0,1.0,0,1,2024-06-23 06:33:05.000000,2024-12-31 06:33:08.000000,0,67,62,6.0,19.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.69.69,62.64.69.0,Lviv Oblast,1.0,1.0,0,1,2024-06-24 02:33:06.000000,2025-01-08 03:33:23.000000,0,63,83,6.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.80.217,62.64.80.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 14:37:07.000000,2025-01-09 06:33:09.000000,0,310,69,6.0,9.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.80.225,62.64.80.0,Dnipropetrovsk Oblast,0.15384615384615385,0.0,0,1,2024-07-22 04:33:06.000000,2024-07-22 04:33:06.000000,0,1,0,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.81.193,62.64.81.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-25 15:33:06.000000,2025-01-09 09:33:09.000000,0,303,79,6.0,20.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.129,62.64.82.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-23 00:33:06.000000,2025-01-07 13:33:09.000000,0,60,74,7.0,20.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.137,62.64.82.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-23 04:33:06.000000,2025-01-08 18:33:08.000000,0,65,84,6.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.149,62.64.82.0,Dnipropetrovsk Oblast,0.9230769230769231,0.9807692307692307,0,1,2024-07-01 11:33:07.000000,2025-01-09 03:33:14.000000,0,64,66,7.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.157,62.64.82.0,Dnipropetrovsk Oblast,0.7307692307692307,0.9615384615384616,0,1,2024-06-26 15:33:06.000000,2024-12-28 20:33:09.000000,0,53,73,6.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.177,62.64.82.0,Dnipropetrovsk Oblast,0.9230769230769231,0.028846153846153848,0,1,2024-06-23 16:33:06.000000,2024-07-24 15:33:06.000000,0,11,13,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.185,62.64.82.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9903846153846154,0,1,2024-06-22 17:37:17.000000,2025-01-09 14:33:09.000000,0,74,67,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.189,62.64.82.0,Dnipropetrovsk Oblast,0.9615384615384616,1.0,0,1,2024-07-01 10:33:06.000000,2025-01-09 05:33:10.000000,0,58,103,7.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.197,62.64.82.0,Dnipropetrovsk Oblast,1.0,0.9711538461538461,0,1,2024-07-01 22:33:05.000000,2025-01-08 18:33:08.000000,0,75,60,6.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.233,62.64.82.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-24 05:33:07.000000,2025-01-09 12:33:09.000000,0,72,58,6.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.249,62.64.82.0,Dnipropetrovsk Oblast,0.8076923076923077,0.9807692307692307,0,1,2024-07-02 01:33:05.000000,2025-01-08 11:33:12.000000,0,52,50,7.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.29,62.64.82.0,Dnipropetrovsk Oblast,0.9615384615384616,1.0,1,1,2024-06-22 13:36:44.000000,2025-01-07 22:33:08.000000,0,52,89,6.0,31.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.37,62.64.82.0,Dnipropetrovsk Oblast,0.0,0.46153846153846156,0,1,2024-08-05 04:33:06.000000,2024-08-13 12:33:05.000000,0,5,4,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.82.93,62.64.82.0,Dnipropetrovsk Oblast,1.0,0.9711538461538461,0,1,2024-06-22 09:36:57.000000,2025-01-08 12:33:09.000000,0,61,75,6.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.83.105,62.64.83.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 21:33:06.000000,2025-01-09 05:33:10.000000,0,81,68,6.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.1,62.64.84.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,0,1,2024-06-23 02:33:07.000000,2025-01-08 01:33:14.000000,0,63,73,6.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.137,62.64.84.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-25 11:33:07.000000,2025-01-07 00:33:09.000000,0,65,65,6.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.141,62.64.84.0,Dnipropetrovsk Oblast,1.0,0.9615384615384616,0,1,2024-06-22 11:37:02.000000,2025-01-08 22:33:08.000000,0,71,77,7.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.149,62.64.84.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 21:33:06.000000,2025-01-09 04:33:10.000000,0,62,76,6.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.169,62.64.84.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,0,1,2024-06-22 18:36:58.000000,2025-01-08 20:33:09.000000,0,70,79,6.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.181,62.64.84.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-24 23:33:06.000000,2024-12-19 04:33:10.000000,0,68,58,7.0,9.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.201,62.64.84.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,0,1,2024-06-24 10:33:06.000000,2025-01-07 10:33:09.000000,0,51,60,7.0,20.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.209,62.64.84.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,1,1,2024-06-22 15:36:53.000000,2025-01-06 17:33:09.000000,0,63,80,7.0,17.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.33,62.64.84.0,Dnipropetrovsk Oblast,1.0,1.0,1,1,2024-07-01 05:33:07.000000,2025-01-09 13:33:08.000000,0,64,81,7.0,22.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.53,62.64.84.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 11:37:02.000000,2025-01-08 16:33:08.000000,0,66,77,6.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.84.69,62.64.84.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 13:36:44.000000,2025-01-09 05:33:10.000000,0,65,65,6.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.86.1,62.64.86.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-24 02:33:07.000000,2025-01-09 13:33:08.000000,0,251,71,6.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.86.49,62.64.86.0,Dnipropetrovsk Oblast,1.0,1.0,1,1,2024-06-22 15:36:53.000000,2025-01-09 10:33:09.000000,0,263,82,6.0,19.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.88.137,62.64.88.0,Mykolaiv Oblast,1.0,1.0,1,1,2024-06-23 12:33:06.000000,2025-01-08 03:33:24.000000,0,215,82,6.0,19.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.88.161,62.64.88.0,Odesa Oblast,1.0,1.0,0,1,2024-06-22 12:36:52.000000,2025-01-09 06:33:10.000000,0,353,69,6.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.89.129,62.64.89.0,Odesa Oblast,0.9666666666666667,1.0,1,1,2024-06-23 04:33:06.000000,2025-01-09 13:33:08.000000,0,345,62,6.0,14.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.89.225,62.64.89.0,Odesa Oblast,0.9666666666666667,1.0,1,1,2024-06-22 16:37:04.000000,2025-01-09 05:33:10.000000,0,350,72,6.0,18.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.89.33,62.64.89.0,Odesa Oblast,0.9666666666666667,1.0,0,1,2024-06-22 22:33:06.000000,2025-01-07 13:33:09.000000,0,191,96,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.141,62.64.92.0,Odesa Oblast,0.9666666666666667,1.0,0,1,2024-06-23 02:33:07.000000,2025-01-07 08:33:11.000000,0,74,84,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.145,62.64.92.0,Odesa Oblast,0.0,0.0,0,1,2024-11-28 12:33:08.000000,2025-01-09 05:33:10.000000,0,9,15,7.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.189,62.64.92.0,Odesa Oblast,0.9666666666666667,1.0,0,1,2024-06-22 13:36:45.000000,2025-01-09 13:33:08.000000,0,67,55,6.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.209,62.64.92.0,Odesa Oblast,0.9333333333333333,0.925,1,1,2024-06-22 14:37:08.000000,2024-09-22 07:33:06.000000,0,36,35,8.0,21.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.21,62.64.92.0,Odesa Oblast,0.9666666666666667,1.0,0,1,2024-06-23 12:33:06.000000,2025-01-07 08:33:11.000000,0,49,60,6.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.249,62.64.92.0,Odesa Oblast,0.9666666666666667,1.0,0,1,2024-06-23 10:33:06.000000,2025-01-09 14:33:09.000000,0,45,88,6.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.253,62.64.92.0,Odesa Oblast,0.9666666666666667,0.9916666666666667,0,1,2024-06-24 01:33:06.000000,2024-12-31 17:33:09.000000,0,67,73,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.53,62.64.92.0,Mykolaiv Oblast,0.0,0.05263157894736842,0,1,2024-06-27 00:33:06.000000,2024-07-17 09:33:05.000000,0,5,7,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.57,62.64.92.0,Odesa Oblast,1.0,1.0,0,1,2024-06-22 18:36:58.000000,2025-01-01 02:33:09.000000,0,63,72,6.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.92.85,62.64.92.0,Odesa Oblast,0.9666666666666667,1.0,0,1,2024-06-22 18:36:58.000000,2025-01-08 05:33:14.000000,0,74,79,6.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.96.225,62.64.96.0,Odesa Oblast,0.4666666666666667,0.125,0,1,2024-07-25 00:33:06.000000,2024-07-31 18:33:06.000000,0,5,3,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.96.57,62.64.96.0,Odesa Oblast,0.4666666666666667,0.13333333333333333,0,1,2024-07-22 02:33:07.000000,2024-07-29 18:33:06.000000,0,4,3,8.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.98.101,62.64.98.0,Odesa Oblast,0.9666666666666667,0.65,0,1,2024-07-01 21:33:06.000000,2024-08-13 20:33:07.000000,0,14,20,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.98.105,62.64.98.0,Odesa Oblast,0.9666666666666667,1.0,1,1,2024-07-01 18:33:07.000000,2025-01-09 03:33:14.000000,0,74,56,6.0,13.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
62.64.98.29,62.64.98.0,Odesa Oblast,0.0,0.0,0,1,2024-07-22 06:33:07.000000,2024-07-22 06:33:07.000000,0,1,0,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.98.73,62.64.98.0,Odesa Oblast,0.9666666666666667,1.0,0,1,2024-06-22 16:37:05.000000,2025-01-09 04:33:10.000000,0,72,77,6.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
62.64.98.93,62.64.98.0,Odesa Oblast,0.5,0.041666666666666664,0,1,2024-06-23 05:33:07.000000,2024-07-14 10:33:06.000000,0,6,7,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.16.17,77.109.16.0,Dnipropetrovsk Oblast,0.9230769230769231,0.019230769230769232,0,1,2024-06-23 09:33:30.000000,2024-07-26 20:33:31.000000,0,23,11,12.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.16.5,77.109.16.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 08:37:29.000000,2025-01-09 07:34:13.000000,0,135,58,11.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.16.53,77.109.16.0,Dnipropetrovsk Oblast,0.9230769230769231,0.019230769230769232,0,1,2024-06-22 11:37:56.000000,2024-07-24 23:33:31.000000,0,28,8,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.16.65,77.109.16.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 17:38:12.000000,2025-01-09 09:33:34.000000,0,330,70,9.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.20.157,77.109.20.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-07-01 03:33:30.000000,2025-01-08 23:33:37.000000,0,134,69,9.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.20.177,77.109.20.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-25 12:33:31.000000,2025-01-08 07:33:41.000000,0,125,62,9.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.20.249,77.109.20.0,Dnipropetrovsk Oblast,1.0,0.9711538461538461,0,1,2024-06-22 23:33:31.000000,2024-11-30 07:33:33.000000,0,114,53,9.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.20.69,77.109.20.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-23 10:33:30.000000,2025-01-09 08:33:38.000000,0,131,58,9.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.20.77,77.109.20.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-23 23:33:31.000000,2025-01-06 18:33:34.000000,0,142,65,9.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.21.125,77.109.21.0,Dnipropetrovsk Oblast,1.0,1.0,1,1,2024-06-22 14:37:58.000000,2024-12-02 21:33:33.000000,0,1002,63,10.0,17.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.109.21.134,77.109.21.0,Dnipropetrovsk Oblast,0.15384615384615385,0.9230769230769231,0,1,2024-10-01 21:47:27.000000,2024-12-30 20:48:26.000000,0,12,39,11.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.21.42,77.109.21.0,Dnipropetrovsk Oblast,1.0,0.9326923076923077,0,1,2024-06-23 14:33:31.000000,2025-01-07 11:33:36.000000,0,84,62,11.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.22.205,77.109.22.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 14:37:58.000000,2025-01-09 05:33:35.000000,0,161,72,9.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.22.233,77.109.22.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,1,1,2024-06-23 07:33:30.000000,2025-01-08 19:33:34.000000,0,408,85,9.0,17.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.109.33.1,77.109.33.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-07-04 23:33:31.000000,2024-07-30 16:33:31.000000,0,4,8,10.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.49.135,77.109.49.0,Dnipropetrovsk Oblast,0.38461538461538464,0.0,0,1,2024-12-12 08:34:24.000000,2024-12-30 05:33:34.000000,0,1,2,11.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.56.157,77.109.56.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-23 10:33:31.000000,2025-01-08 01:33:40.000000,0,147,86,9.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.56.65,77.109.56.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,1,1,2024-06-22 08:37:31.000000,2025-01-09 14:33:35.000000,0,4394,71,9.0,15.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.109.57.154,77.109.57.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-07-01 18:33:32.000000,2024-07-31 18:33:32.000000,0,1,15,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.57.69,77.109.57.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9807692307692307,0,1,2024-06-24 10:33:32.000000,2024-11-25 03:33:33.000000,0,103,59,10.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.109.59.113,77.109.59.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9711538461538461,1,1,2024-06-22 08:37:31.000000,2025-01-09 12:33:35.000000,0,1012,78,9.0,15.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.109.59.129,77.109.59.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9807692307692307,1,1,2024-06-22 08:37:31.000000,2025-01-09 11:33:36.000000,0,2078,88,10.0,15.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.120.18.57,77.120.18.0,Khmelnytskyi Oblast,1.0,0.9767441860465116,1,1,2024-06-24 00:33:32.000000,2025-01-09 13:33:34.000000,0,131,78,9.0,23.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.121.10.246,77.121.10.0,Poltava Oblast,1.0,0.9951923076923077,1,1,2024-06-24 04:33:39.000000,2025-01-09 07:32:03.000000,0,75,70,10.0,15.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.121.24.195,77.121.24.0,Lviv Oblast,1.0,1.0,1,1,2024-06-22 12:37:51.000000,2025-01-09 10:33:36.000000,0,938,71,7.0,14.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.121.24.81,77.121.24.0,Lviv Oblast,0.8333333333333334,0.9583333333333334,1,1,2024-06-22 09:37:55.000000,2025-01-09 11:33:37.000000,0,2126,73,8.0,14.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.121.80.217,77.121.80.0,Zaporizhzhia Oblast,1.0,1.0,1,1,2024-06-22 08:37:48.000000,2025-01-09 14:33:43.000000,0,2086,81,10.0,13.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.121.96.211,77.121.96.0,Vinnytsia Oblast,1.0,1.0,1,1,2024-06-22 14:38:19.000000,2025-01-09 06:33:44.000000,0,927,64,8.0,12.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.52.180.101,77.52.180.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-23 02:33:25.000000,2025-01-08 21:33:27.000000,0,133,86,5.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.52.183.169,77.52.183.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-22 19:37:41.000000,2025-01-09 14:33:27.000000,0,137,87,5.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.52.185.126,77.52.185.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,0,1,2024-06-22 13:37:24.000000,2025-01-09 05:33:29.000000,0,67,84,6.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.52.188.137,77.52.188.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-06-22 15:37:33.000000,2025-01-06 15:33:26.000000,0,147,79,5.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.52.188.249,77.52.188.0,Dnipropetrovsk Oblast,1.0,1.0,1,1,2024-06-22 14:37:45.000000,2025-01-09 09:33:27.000000,0,142,67,5.0,11.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.52.189.5,77.52.189.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-23 21:33:25.000000,2025-01-09 12:33:27.000000,0,143,64,5.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
77.52.190.37,77.52.190.0,Zaporizhzhia Oblast,1.0,1.0,1,1,2024-06-23 00:33:24.000000,2024-10-28 08:33:25.000000,0,87,38,5.0,10.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
77.52.191.17,77.52.191.0,Dnipropetrovsk Oblast,1.0,1.0,0,1,2024-06-22 13:37:24.000000,2025-01-07 03:33:28.000000,0,148,64,5.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
